번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트,,,,
702,206950,볼빅,33303,운동 및 경기용구 제조업,4010000,2005000000,500,원(KRW),,충청북도 음성군 대소면 대금로 628,2116,,,,
703,3000,부광약품,32102,의약품 제조업,37348521,18674260500,500,원(KRW),02-828-8114,서울특별시 동작구  대방동1길 47,2116,,,,
704,1270,부국증권,116601,금융지원 서비스업,10369886,66849430000,5000,원(KRW),02-368-9200,서울 영등포구 여의도동 34-2,2116,,,,
705,26940,부국철강,32401,1차 철강 제조업,20000000,10000000000,500,원(KRW),062-954-3806,광주광역시 광산구 하남산단9번로 90 (안청동),2116,,,,
706,14470,부방,32805,가정용 기기 제조업,47293490,23646745000,500,원(KRW),02-2008-7272,서울특별시 강남구  삼성로 528 부방빌딩,2116,,,,
707,15350,부산도시가스,43502,가스 제조 및 배관공급업,11000000,55000000000,5000,원(KRW),051-607-1178,부산광역시 수영구  황령대로 513,2116,,,,
708,11390,부산산업,32303,"시멘트, 석회, 플라스터 및 그 제품 제조업",1056000,5280000000,5000,원(KRW),051-315-8338,부산광역시 사상구 장인로 35 (감전동),2116,,,,
709,5030,부산주공,33003,자동차 부품 제조업,22600000,11300000000,500,원(KRW),052-231-3834,울산광역시 울주군  온산읍 회학1길 54,2116,,,,
710,8470,부스타,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업",8404800,4202400000,500,원(KRW),043-536-9107,충청북도 진천군  이월면 고등2길 18 (주)부스타보일러,2116,,,,
711,100120,뷰웍스,32701,의료용 기기 제조업,10001865,5000932500,500,원(KRW),070-7011-6190,경기도 안양시 동안구 부림로 17041-3,2116,,,,
712,64480,브리지텍,105802,소프트웨어 개발 및 공급업,11952500,6176250000,500,원(KRW),02-3430-4114,"서울특별시 영등포구 여의나루로 27 사학연금관리공단 14,15층",2116,,,,
713,33560,블루콤,32605,영상 및 음향기기 제조업,19200000,9600000000,500,원(KRW),032-810-0500,인천광역시 연수구  벤처로 116 (주)블루콤,2116,,,,
714,126340,비나텍,32602,전자부품 제조업,2521099,1260549500,500,원(KRW),063-715-3020,전라북도 전주시 덕진구 운암로 15,2116,,,,
715,100220,비상교육,105801,"서적, 잡지 및 기타 인쇄물 출판업",12996741,6498370500,500,원(KRW),154-4055-4,서울특별시 구로구 디지털로 33길 48,,,,,
716,200780,비씨월드제약,32102,의약품 제조업,6673848,1334769600,200,원(KRW),031-881-6800,경기도 여주시 가남읍 여주남로 872-23,2116,,,,
717,141000,비아트론,32902,특수 목적용 기계 제조업,12114710,6057355000,500,원(KRW),070-4016-3200,경기도 수원시 권선구 산업로155번길 139 (고색동),2116,,,,
718,156170,비앤에스미디어,32603,컴퓨터 및 주변장치 제조업,3204540,1602270000,500,원(KRW),02-588-3323,서울특별시 금천구 두산로 70 현대지식산업센터 2503호,2116,,,,
719,90460,비에이치,32602,전자부품 제조업,15634888,7817444000,500,원(KRW),032-510-2000,인천광역시 부평구  평천로199번길 25,2116,,,,
720,83650,비에이치아이,32901,일반 목적용 기계 제조업,26000000,13000000000,500,원(KRW),055-585-3800,경상남도 함안군  군북면 장백로 122,2116,,,,
721,215050,비엔디생활건강,32004,기타 화학제품 제조업,2080000,208000000,100,원(KRW),02-552-8481,인천광역시 부평구 서달로298번길 73 -,2116,,,,
722,86670,비엠티,32901,일반 목적용 기계 제조업,8146529,4073264500,500,원(KRW),055-783-1000,경상남도 양산시  산막공단남11길 35 (주)BMT,2116,,,,
723,82920,비츠로셀,32802,일차전지 및 축전지 제조업,16325752,8162876000,500,원(KRW),041-330-0236,충청남도 예산군  신암면 추사로 235-35 비츠로셀,2116,,,,
724,54220,비츠로시스,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",40279128,20139564000,500,원(KRW),(02)460-2000,서울특별시 성동구  성덕정길 151 (주)비츠로시스,2116,,,,
725,42370,비츠로테크,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",22353873,11176936500,500,원(KRW),02  -4602-021,경기도 안산시 단원구  별망로 327 비츠로테크,2116,,,,
726,32850,비트컴퓨터,105802,소프트웨어 개발 및 공급업,16623293,8311646500,500,원(KRW),02  -3486-1234,서울특별시 서초구 서초대로74길 33,2116,,,,
727,148780,비플라이소프트,105802,소프트웨어 개발 및 공급업,949144,474572000,500,원(KRW),02-3487-0215,"서울특별시 광진구 강변역로 2, 6층(구의동, 광진우체국)",2116,,,,
728,93190,빅솔론,32603,컴퓨터 및 주변장치 제조업,10200000,5100000000,500,원(KRW),031-218-5500,"경기도 성남시 분당구  판교역로241번길 20 삼평동, 미래에셋벤처타워 7층,8층",2116,,,,
729,65450,빅텍,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",24500000,4900000000,200,원(KRW),(031)631-7301,경기도 이천시  마장면 덕이로 180-31,2116,,,,
730,210120,빅텐츠,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업",1895000,947500000,500,원(KRW),02-786-2245,서울특별시 영등포구 국제금융로 701205호,2116,,,,
731,5180,빙그레,31005,낙농제품 및 식용빙과류 제조업,9851241,49756205000,5000,원(KRW),02-2022-6000,경기도 남양주시 미금로65번길 45 (도농동) (주)빙그레,2116,,,,
732,69540,빛과전자,32604,통신 및 방송 장비 제조업,7169354,3584677000,500,원(KRW),(042)930-7700,대전광역시 대덕구  문평동로 68 (주)빛과전자,2116,,,,
733,72950,빛샘전자,32602,전자부품 제조업,6000000,3000000000,500,원(KRW),031-288 -3420,경기도 용인시 기흥구  언동로 53-11 빛샘전자 (청덕동),2116,,,,
734,143240,사람인에이치알,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개서비스업",11634263,5817131500,500,원(KRW),02-2025-4733,서울특별시 구로구  디지털로34길 43 코오롱싸이언스밸리1차 201호,2116,,,,
735,3960,사조대림,31002,수산물 가공 및 저장 처리업,5960575,29802875000,5000,원(KRW),02-3470-6000,서울특별시 서초구 남부순환로 2159,2116,,,,
736,8040,사조동아원,31006,"곡물가공품, 전분 및 전분제품 제조업",65180349,32590174500,500,원(KRW),02-789-9524,서울특별시 서초구 방배천로2길 12 사조빌딩,2116,,,,
737,7160,사조산업,10301,어로 어업,5000000,25000000000,5000,원(KRW),02-3277-1600,서울특별시 서대문구  통일로 107-39 사조산업빌딩 5층,2116,,,,
738,14710,사조씨푸드,31002,수산물 가공 및 저장 처리업,17218543,17218543000,1000,원(KRW),02-721-6555,"서울특별시 서대문구 통일로 107-39 502(충정로2가, 사조빌딩)",2116,,,,
739,6090,사조오양,10301,어로 어업,9422739,47113695000,5000,원(KRW),02-3470-6030,서울특별시 서초구 남부순환로 2159 (방배동),2116,,,,
740,79660,사조해표,31007,기타 식품 제조업,7160000,35800000000,5000,원(KRW),02-2007-3112,"서울특별시 서초구 남부순환로 2159 (방배동,3층)",2116,,,,
741,123260,사파이어테크놀로지,32601,반도체 제조업,8327769,4163884500,500,원(KRW),031-297-3551,경기도 화성시  향남읍 발안공단로4길 65 사파이어테크놀로지 발안공장,2116,,,,
742,100090,삼강엠앤티,32401,1차 철강 제조업,15992289,7996144500,500,원(KRW),055-391-7020,경상남도 고성군 동해면 내산리 159-13,2116,,,,
743,5090,삼광글라스,32301,유리 및 유리제품 제조업,4854418,24272090000,5000,원(KRW),02-489-8000,"서울특별시 서초구 양재대로 246 2층,3층 한국소비자원",2116,,,,
744,122350,삼기오토모티브,33003,자동차 부품 제조업,30827256,3082725600,100,원(KRW),031-680-0826,경기도 평택시 포승읍 도곡리 1217,2116,,,,
745,14970,삼륭물산,31702,"골판지, 종이 상자 및 종이 용기 제조업",15125000,7562500000,500,원(KRW),032-321-0091,경기도 파주시 월롱면 통일로644번길 35,2116,,,,
746,18310,삼목에스폼,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업",14700000,7350000000,500,원(KRW),02  -561 -0941,경기도 안성시  미양면 안성맞춤대로 474-40,2116,,,,
747,53700,삼보모터스,33003,자동차 부품 제조업,12178935,6089467500,500,원(KRW),053-582-9230,대구광역시 달서구  성서동로 142,2116,,,,
748,9620,삼보산업,32402,1차 비철금속 제조업,1400000,700000000,500,원(KRW),055 -552-7130 -,경상남도 창원시 진해구  남의로21번길 36,2116,,,,
749,23600,삼보판지,31701,"펄프, 종이 및 판지 제조업",14000000,7000000000,500,원(KRW),031-319-6523,경기도 시흥시 공단1대로28번길 120 (정왕동),2116,,,,
750,111870,삼본정밀전자,32605,영상 및 음향기기 제조업,9500000,4750000000,500,원(KRW),032-683-7300,경기도 부천시 오정구  삼작로107번길 52,2116,,,,
751,1470,삼부토건,64102,토목 건설업,6228585,31142925000,5000,원(KRW),02-3706-2114,서울특별시 중구  퇴계로 63 삼부빌딩,2116,,,,
752,6400,삼성SDI,32802,일차전지 및 축전지 제조업,68764530,356712130000,5000,원(KRW),031-8006-3100,경기도 용인시 기흥구  공세로 150-20,2116,,,,
753,6660,삼성공조,33003,자동차 부품 제조업,8126314,4063157000,500,원(KRW),055-280-2733,경상남도 창원시 성산구  연덕로 176 삼성공조(주),2116,,,,
754,28260,삼성물산,74607,기타 전문 도매업,189690043,19131748300,100,원(KRW),02-2145-5114,서울특별시 송파구 올림픽로35길 123 -,2116,,,,
755,207940,삼성바이오로직스,32101,기초 의약물질 및 생물학적 제제 제조업,66165000,165412500000,2500,원(KRW),032-455-3114,인천광역시 연수구 송도바이오대로 300,2116,,,,
756,32830,삼성생명,116501,보험업,200000000,100000000000,500,원(KRW),02-751-8157,서울특별시 서초구 서초대로74길 11 (서초동) 삼성생명보험 주식회사,2116,,,,
757,18260,삼성에스디에스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",77377800,38688900000,500,원(KRW),02-6155-3114,서울특별시 송파구 올림픽로35길 125(신천동),2116,,,,
758,28050,삼성엔지니어링,137201,"건축기술, 엔지니어링 및 관련기술 서비스업",196000000,980000000000,5000,원(KRW),02-2053-3000,서울특별시 강동구 상일동 500 삼성 GEC,2116,,,,
759,9150,삼성전기,32602,전자부품 제조업,74693696,388003400000,5000,원(KRW),031-210-5114,경기도 수원시 영통구  매영로 150,2116,,,,
760,5930,삼성전자,32604,통신 및 방송 장비 제조업,140679337,897513820000,5000,원(KRW),031-200-1114,경기도 수원시 영통구  삼성로 129 (매탄동),2116,,,,
761,1360,삼성제약,32102,의약품 제조업,39713570,19856785000,500,원(KRW),031-353-6681,경기도 화성시 향남읍 제약공단2길 35 삼성제약(주),2116,,,,
762,10140,삼성중공업,33101,선박 및 보트 건조업,390000000,1950574225000,5000,원(KRW),02-3458-6177,경기도 성남시 분당구 판교로227번길 23 삼성중공업 판교R&D센터,2116,,,,
763,16360,삼성증권,116601,금융지원 서비스업,76435165,394153905000,5000,원(KRW),02-2020-8000,서울특별시 중구  세종대로 67,2116,,,,
764,68290,삼성출판사,105801,"서적, 잡지 및 기타 인쇄물 출판업",10000000,5000000000,500,원(KRW),02-3470-6800,서울특별시 서초구  명달로 94 (주)삼성출판사,2116,,,,
765,29780,삼성카드,116409,기타 금융업,115858891,614794455000,5000,원(KRW),02-1588-8700,서울특별시 중구  세종대로 67,2116,,,,
766,810,삼성화재해상보험,116501,보험업,47374837,26473418500,500,원(KRW),02-1588-5114,서울특별시 서초구 서초대로74길 14 (서초동),2116,,,,
767,6110,삼아알미늄,32402,1차 비철금속 제조업,11000000,5500000000,500,원(KRW),031-467-6800,경기도 평택시 포승읍 평택항로 92 삼아알미늄 주식회사,2116,,,,
768,9300,삼아제약,32102,의약품 제조업,6370000,6370000000,1000,원(KRW),02  -2056-7212,강원도 원주시 문막읍 동화공단로 49,2116,,,,
769,145990,삼양사,31007,기타 식품 제조업,10289803,53299365000,5000,원(KRW),02-740-7114,서울특별시 종로구 종로33길 31 삼양사,2116,,,,
770,3230,삼양식품,31007,기타 식품 제조업,7533015,37665075000,5000,원(KRW),02-940-3000,서울특별시 성북구  오패산로3길 104,2116,,,,
771,2170,삼양통상,31501,"가죽, 가방 및 유사제품 제조업",3000000,15000000000,5000,원(KRW),02-3453-3961,서울특별시 강남구 테헤란로 301(역삼동) 삼정개발빌딩 6층,2116,,,,
772,70,삼양홀딩스,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업",8564271,44341645000,5000,원(KRW),02-740-7114,서울특별시 종로구 종로33길 31,2116,,,,
773,2810,삼영무역,74607,기타 전문 도매업,16466623,8233311500,500,원(KRW),02-320-4114,서울특별시 마포구  양화로 111,2116,,,,
774,54540,삼영엠텍,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업",13000000,6772413500,500,원(KRW),(055)589-7000,경상남도 함안군 칠서면 삼칠로 631-35,2116,,,,
775,65570,삼영이엔씨,32604,통신 및 방송 장비 제조업,8800000,4400000000,500,원(KRW),(051)601-6666,부산광역시 영도구  상리로 69,2116,,,,
776,5680,삼영전자공업,32602,전자부품 제조업,20000000,10000000000,500,원(KRW),031-743-6701,경기도 성남시 중원구  사기막골로 47 (상대원동),2116,,,,
777,3720,삼영화학공업,32202,플라스틱제품 제조업,34000000,17000000000,500,원(KRW),02-757-2291-3,"서울특별시 종로구 청계천로 35 13층(서린동, 관정빌딩)",2116,,,,
778,82660,삼우엠스,32604,통신 및 방송 장비 제조업,20087317,10043658500,500,원(KRW),053-605-8500,대구광역시 달서구 성서공단북로 77-20 크루셜엠스(주),2116,,,,
779,23000,삼원강재,33003,자동차 부품 제조업,40000000,20000000000,500,원(KRW),054-278-1983-8,경상북도 포항시 남구  대송면 철강산단로66번길 40,2116,,,,
780,73640,삼원테크,32509,기타 금속가공제품 제조업,28312400,14156200000,500,원(KRW),055-213-7000,경남 창원시 성주동 30-5번지,2116,,,,
781,4380,삼익THK,32901,일반 목적용 기계 제조업,21000000,10500000000,500,원(KRW),053-665-7000,대구광역시 달서구  성서동로 163,2116,,,,
782,2450,삼익악기,33302,악기 제조업,83864249,41932124500,500,원(KRW),043-1688-3151,충청북도 음성군  소이면 소이로 313,2116,,,,
783,32280,삼일,84903,도로 화물 운송업,16213590,16213590000,1000,원(KRW),054 -289 -1061,경상북도 포항시 남구 대송면 송덕로 125-15(옥명리),2116,,,,
784,2290,삼일기업공사,64101,건물 건설업,12400000,6200000000,500,원(KRW),02  -564 -3131,서울특별시 강남구  언주로 329,2116,,,,
785,520,삼일제약,32102,의약품 제조업,5500000,5500000000,1000,원(KRW),02-520-0300,"서울특별시 서초구  효령로 155 (방배동, 삼일제약 사옥)",2116,,,,
786,9770,삼정펄프,31701,"펄프, 종이 및 판지 제조업",2499971,12499855000,5000,원(KRW),02-743-7071,경기 평택시 고덕면 해창리 250,2116,,,,
787,37460,삼지전자,32604,통신 및 방송 장비 제조업,14336324,7318162000,500,원(KRW),02-850-8031,서울특별시 금천구  가산디지털2로 169-21,2116,,,,
788,32750,삼진,32604,통신 및 방송 장비 제조업,6000000,3000000000,500,원(KRW),031 -467 -5847,경기도 안양시 만안구  안양천서로 81 (주)삼진,2116,,,,
789,54090,삼진엘앤디,32602,전자부품 제조업,22863430,11431715000,500,원(KRW),031-379-2000,경기도 화성시 동탄면 동탄기흥로 64-17,2116,,,,
